"","country","ingredients","recipe_id"
"32218","China","soy_sauce",3686
"32219","China","black_pepper",3686
"32220","China","ginger",3686
"32221","China","scallion",3686
"32222","China","garlic",3686
"32223","China","chicken",3686
"32224","China","wine",3686
"32225","China","pork",3687
"32226","China","garlic",3687
"32227","China","soy_sauce",3687
"32228","China","mushroom",3687
"32229","China","cilantro",3688
"32230","China","green_bell_pepper",3688
"32231","China","sesame_oil",3688
"32232","China","onion",3688
"32233","China","starch",3688
"32234","China","black_bean",3688
"32235","China","soy_sauce",3688
"32236","China","black_pepper",3688
"32237","China","scallion",3688
"32238","China","garlic",3688
"32239","China","chicken",3688
"32240","China","vinegar",3689
"32241","China","pork",3689
"32242","China","wheat",3689
"32243","China","sesame_oil",3689
"32244","China","yeast",3689
"32245","China","soy_sauce",3689
"32246","China","starch",3689
"32247","China","pepper",3689
"32248","China","garlic",3689
"32249","China","soybean",3689
"32250","China","lard",3689
"32251","China","oyster",3689
"32252","China","pork",3690
"32253","China","sesame_oil",3690
"32254","China","starch",3690
"32255","China","soy_sauce",3690
"32256","China","ginger",3690
"32257","China","scallion",3690
"32258","China","vegetable_oil",3690
"32259","China","cabbage",3690
"32260","China","egg",3690
"32261","China","chicken_broth",3690
"32262","China","cane_molasses",3691
"32263","China","coconut",3691
"32264","China","vanilla",3691
"32265","China","sesame_seed",3691
"32266","China","rice",3691
"32267","China","milk",3691
"32268","China","pepper",3692
"32269","China","onion",3692
"32270","China","mushroom",3692
"32271","China","starch",3692
"32272","China","soy_sauce",3692
"32273","China","cilantro",3692
"32274","China","shrimp",3692
"32275","China","bean",3692
"32276","China","carrot",3692
"32277","China","garlic",3692
"32278","China","vegetable_oil",3692
"32279","China","pork",3692
"32280","China","cabbage",3692
"32281","China","rice",3692
"32282","China","egg",3692
"32283","China","wine",3692
"32284","China","sesame_oil",3693
"32285","China","soy_sauce",3693
"32286","China","cayenne",3693
"32287","China","ginger",3693
"32288","China","garlic",3693
"32289","China","vegetable_oil",3693
"32290","China","basil",3693
"32291","China","sherry",3693
"32292","China","chicken",3693
"32293","China","peanut_oil",3694
"32294","China","vinegar",3694
"32295","China","pork",3694
"32296","China","sesame_oil",3694
"32297","China","starch",3694
"32298","China","peanut",3694
"32299","China","soy_sauce",3694
"32300","China","cayenne",3694
"32301","China","ginger",3694
"32302","China","scallion",3694
"32303","China","carrot",3694
"32304","China","rice",3694
"32305","China","pea",3694
"32306","China","lime",3694
"32307","China","tomato",3695
"32308","China","vinegar",3695
